image_id,relative_path,label,split,group_id,group_source,file_extension,width,height,channels
img_8d45d55b278e3e23,Finaler Zustand Viertel/_DSC0385_q1.JPG,Finaler Zustand Viertel,train,DSC0385,quarter_suffix_removed,.jpg,1824,1824,3
img_d3bbe4e7fea9397f,Finaler Zustand Viertel/_DSC0385_q2.JPG,Finaler Zustand Viertel,train,DSC0385,quarter_suffix_removed,.jpg,1824,1824,3
img_c64a77c03178b337,Finaler Zustand Viertel/_DSC0385_q3.JPG,Finaler Zustand Viertel,train,DSC0385,quarter_suffix_removed,.jpg,1824,1824,3
img_9a28e54b85b930d0,Finaler Zustand Viertel/_DSC0385_q4.JPG,Finaler Zustand Viertel,train,DSC0385,quarter_suffix_removed,.jpg,1824,1824,3
img_8ca9d0158c5694f6,Finaler Zustand Viertel/_DSC0386_q1.JPG,Finaler Zustand Viertel,test,DSC0386,quarter_suffix_removed,.jpg,1824,1824,3
img_a93eec03e5153754,Finaler Zustand Viertel/_DSC0386_q2.JPG,Finaler Zustand Viertel,test,DSC0386,quarter_suffix_removed,.jpg,1824,1824,3
img_478eca3d2550e639,Finaler Zustand Viertel/_DSC0386_q3.JPG,Finaler Zustand Viertel,test,DSC0386,quarter_suffix_removed,.jpg,1824,1824,3
img_7b13e273455ab806,Finaler Zustand Viertel/_DSC0386_q4.JPG,Finaler Zustand Viertel,test,DSC0386,quarter_suffix_removed,.jpg,1824,1824,3
img_c0de6a8242664138,Finaler Zustand Viertel/_DSC0387_q2.JPG,Finaler Zustand Viertel,train,DSC0387,quarter_suffix_removed,.jpg,1824,1824,3
img_e4a6b815428a866b,Finaler Zustand Viertel/_DSC0388_q1.JPG,Finaler Zustand Viertel,train,DSC0388,quarter_suffix_removed,.jpg,1824,1824,3
img_96754982b6cd825c,Finaler Zustand Viertel/_DSC0388_q2.JPG,Finaler Zustand Viertel,train,DSC0388,quarter_suffix_removed,.jpg,1824,1824,3
img_b21adae216252f59,Finaler Zustand Viertel/_DSC0388_q3.JPG,Finaler Zustand Viertel,train,DSC0388,quarter_suffix_removed,.jpg,1824,1824,3
img_d2b8f293c4c6902d,Finaler Zustand Viertel/_DSC0388_q4.JPG,Finaler Zustand Viertel,train,DSC0388,quarter_suffix_removed,.jpg,1824,1824,3
img_0492ff595598c9e8,Finaler Zustand Viertel/_DSC0390_q3.JPG,Finaler Zustand Viertel,train,DSC0390,quarter_suffix_removed,.jpg,1824,1824,3
img_e1096e4e86a48b05,Finaler Zustand Viertel/_DSC0390_q4.JPG,Finaler Zustand Viertel,train,DSC0390,quarter_suffix_removed,.jpg,1824,1824,3
img_a0588ca6fc8de659,Finaler Zustand Viertel/_DSC0391_q1.JPG,Finaler Zustand Viertel,train,DSC0391,quarter_suffix_removed,.jpg,1824,1824,3
img_aa47c7182dbee17f,Finaler Zustand Viertel/_DSC0391_q2.JPG,Finaler Zustand Viertel,train,DSC0391,quarter_suffix_removed,.jpg,1824,1824,3
img_aeb38fd11df15260,Finaler Zustand Viertel/_DSC0391_q4.JPG,Finaler Zustand Viertel,train,DSC0391,quarter_suffix_removed,.jpg,1824,1824,3
img_9e6a5ded4d8cfe48,Finaler Zustand Viertel/_DSC0392_q1.JPG,Finaler Zustand Viertel,train,DSC0392,quarter_suffix_removed,.jpg,1824,1824,3
img_669cb6aa05082f04,Finaler Zustand Viertel/_DSC0392_q2.JPG,Finaler Zustand Viertel,train,DSC0392,quarter_suffix_removed,.jpg,1824,1824,3
img_f2d089d67924abc8,Finaler Zustand Viertel/_DSC0392_q3.JPG,Finaler Zustand Viertel,train,DSC0392,quarter_suffix_removed,.jpg,1824,1824,3
img_abf47c24f26b9d7b,Finaler Zustand Viertel/_DSC0393_q1.JPG,Finaler Zustand Viertel,train,DSC0393,quarter_suffix_removed,.jpg,1824,1824,3
img_6048e1d86e00e45f,Finaler Zustand Viertel/_DSC0393_q2.JPG,Finaler Zustand Viertel,train,DSC0393,quarter_suffix_removed,.jpg,1824,1824,3
img_d4ec44ed25c71a9b,Finaler Zustand Viertel/_DSC0393_q3.JPG,Finaler Zustand Viertel,train,DSC0393,quarter_suffix_removed,.jpg,1824,1824,3
img_c5e467fdfd27586b,Finaler Zustand Viertel/_DSC0394_q3.JPG,Finaler Zustand Viertel,train,DSC0394,quarter_suffix_removed,.jpg,1824,1824,3
img_1784aac5f7b88c55,Finaler Zustand Viertel/_DSC0395_q3.JPG,Finaler Zustand Viertel,val,DSC0395,quarter_suffix_removed,.jpg,1824,1824,3
img_a67e9db44b13d619,Finaler Zustand Viertel/_DSC0396_q2.JPG,Finaler Zustand Viertel,val,DSC0396,quarter_suffix_removed,.jpg,1824,1824,3
img_68b06fce0a67fd38,Finaler Zustand Viertel/_DSC0396_q4.JPG,Finaler Zustand Viertel,val,DSC0396,quarter_suffix_removed,.jpg,1824,1824,3
img_176608aafb01638f,Finaler Zustand Viertel/_DSC0397_q2.JPG,Finaler Zustand Viertel,train,DSC0397,quarter_suffix_removed,.jpg,1824,1824,3
img_47f50bf6ff4626c9,Finaler Zustand Viertel/_DSC0397_q4.JPG,Finaler Zustand Viertel,train,DSC0397,quarter_suffix_removed,.jpg,1824,1824,3
img_9f6a3b3756be57fd,Finaler Zustand Viertel/_DSC0398_q1.JPG,Finaler Zustand Viertel,train,DSC0398,quarter_suffix_removed,.jpg,1824,1824,3
img_c7cc5bed8fab0a65,Finaler Zustand Viertel/_DSC0399_q1.JPG,Finaler Zustand Viertel,train,DSC0399,quarter_suffix_removed,.jpg,1824,1824,3
img_8f43ab330fb7b4e5,Finaler Zustand Viertel/_DSC0399_q2.JPG,Finaler Zustand Viertel,train,DSC0399,quarter_suffix_removed,.jpg,1824,1824,3
img_9295b392ae01e9c7,Finaler Zustand Viertel/_DSC0400_q1.JPG,Finaler Zustand Viertel,test,DSC0400,quarter_suffix_removed,.jpg,1824,1824,3
img_087cdaf2142a72f7,Finaler Zustand Viertel/_DSC0400_q2.JPG,Finaler Zustand Viertel,test,DSC0400,quarter_suffix_removed,.jpg,1824,1824,3
img_587104736d2cf229,Finaler Zustand Viertel/_DSC0401_q3.JPG,Finaler Zustand Viertel,train,DSC0401,quarter_suffix_removed,.jpg,1824,1824,3
img_5eb8161df9efd960,Finaler Zustand Viertel/_DSC0402_q3.JPG,Finaler Zustand Viertel,train,DSC0402,quarter_suffix_removed,.jpg,1824,1824,3
img_b6c2e1e423c05d70,Finaler Zustand Viertel/_DSC0403_q1.JPG,Finaler Zustand Viertel,train,DSC0403,quarter_suffix_removed,.jpg,1824,1824,3
img_2e5a539b1d869258,Finaler Zustand Viertel/_DSC0403_q2.JPG,Finaler Zustand Viertel,train,DSC0403,quarter_suffix_removed,.jpg,1824,1824,3
img_bd76346f9e0de05d,Finaler Zustand Viertel/_DSC0403_q3.JPG,Finaler Zustand Viertel,train,DSC0403,quarter_suffix_removed,.jpg,1824,1824,3
img_705cf05a1470378f,Finaler Zustand Viertel/_DSC0404_q3.JPG,Finaler Zustand Viertel,test,DSC0404,quarter_suffix_removed,.jpg,1824,1824,3
img_d782e774324f6895,Finaler Zustand Viertel/_DSC0405_q1.JPG,Finaler Zustand Viertel,val,DSC0405,quarter_suffix_removed,.jpg,1824,1824,3
img_b981ae1b340f2e2c,Finaler Zustand Viertel/_DSC0405_q2.JPG,Finaler Zustand Viertel,val,DSC0405,quarter_suffix_removed,.jpg,1824,1824,3
img_07a804f54b2f6200,Finaler Zustand Viertel/_DSC0405_q3.JPG,Finaler Zustand Viertel,val,DSC0405,quarter_suffix_removed,.jpg,1824,1824,3
img_8b6c760621a5f016,Finaler Zustand Viertel/_DSC0405_q4.JPG,Finaler Zustand Viertel,val,DSC0405,quarter_suffix_removed,.jpg,1824,1824,3
img_fbcce553a2d6fc21,Finaler Zustand Viertel/_DSC0406_q1.JPG,Finaler Zustand Viertel,val,DSC0406,quarter_suffix_removed,.jpg,1824,1824,3
img_f33ba507300b6ded,Finaler Zustand Viertel/_DSC0406_q3.JPG,Finaler Zustand Viertel,val,DSC0406,quarter_suffix_removed,.jpg,1824,1824,3
img_8149b193a29d4eb4,Finaler Zustand Viertel/_DSC0406_q4.JPG,Finaler Zustand Viertel,val,DSC0406,quarter_suffix_removed,.jpg,1824,1824,3
img_45c4e994203dedc2,Finaler Zustand Viertel/_DSC0407_q2.JPG,Finaler Zustand Viertel,train,DSC0407,quarter_suffix_removed,.jpg,1824,1824,3
img_aa5210578d252dcc,Finaler Zustand Viertel/_DSC0408_q1.JPG,Finaler Zustand Viertel,train,DSC0408,quarter_suffix_removed,.jpg,1824,1824,3
img_11516af7847fe21f,Finaler Zustand Viertel/_DSC0408_q2.JPG,Finaler Zustand Viertel,train,DSC0408,quarter_suffix_removed,.jpg,1824,1824,3
img_357008acff1550ad,Finaler Zustand Viertel/_DSC0409_q1.JPG,Finaler Zustand Viertel,test,DSC0409,quarter_suffix_removed,.jpg,1824,1824,3
img_48188db1d186527f,Finaler Zustand Viertel/_DSC0409_q2.JPG,Finaler Zustand Viertel,test,DSC0409,quarter_suffix_removed,.jpg,1824,1824,3
img_846d58d8486fd1cc,Finaler Zustand Viertel/_DSC0409_q3.JPG,Finaler Zustand Viertel,test,DSC0409,quarter_suffix_removed,.jpg,1824,1824,3
img_2c08457f6caf2552,Finaler Zustand Viertel/_DSC0411_q1.JPG,Finaler Zustand Viertel,train,DSC0411,quarter_suffix_removed,.jpg,1824,1824,3
img_d4b49d538ec4867b,Finaler Zustand Viertel/_DSC0411_q2.JPG,Finaler Zustand Viertel,train,DSC0411,quarter_suffix_removed,.jpg,1824,1824,3
img_4d10bf1d40a56bfc,Finaler Zustand Viertel/_DSC0411_q3.JPG,Finaler Zustand Viertel,train,DSC0411,quarter_suffix_removed,.jpg,1824,1824,3
img_f30551ae62112e23,Finaler Zustand Viertel/_DSC0412_q2.JPG,Finaler Zustand Viertel,train,DSC0412,quarter_suffix_removed,.jpg,1824,1824,3
img_109e8b7254c851df,Finaler Zustand Viertel/_DSC0412_q3.JPG,Finaler Zustand Viertel,train,DSC0412,quarter_suffix_removed,.jpg,1824,1824,3
img_bc87ea373eb6043c,Finaler Zustand Viertel/_DSC0412_q4.JPG,Finaler Zustand Viertel,train,DSC0412,quarter_suffix_removed,.jpg,1824,1824,3
img_077e78c24a82763d,Finaler Zustand Viertel/_DSC0413_q1.JPG,Finaler Zustand Viertel,train,DSC0413,quarter_suffix_removed,.jpg,1824,1824,3
img_267ef7d772acf6ba,Finaler Zustand Viertel/_DSC0413_q2.JPG,Finaler Zustand Viertel,train,DSC0413,quarter_suffix_removed,.jpg,1824,1824,3
img_6b0fb3a632985e4d,Finaler Zustand Viertel/_DSC0414_q2.JPG,Finaler Zustand Viertel,train,DSC0414,quarter_suffix_removed,.jpg,1824,1824,3
img_81ea43422d558679,Finaler Zustand Viertel/_DSC0415_q1.JPG,Finaler Zustand Viertel,train,DSC0415,quarter_suffix_removed,.jpg,1824,1824,3
img_d0e16fcbc3fe182d,Finaler Zustand Viertel/_DSC0415_q4.JPG,Finaler Zustand Viertel,train,DSC0415,quarter_suffix_removed,.jpg,1824,1824,3
img_36c450ba51e94b92,Finaler Zustand Viertel/_DSC0416_q1.JPG,Finaler Zustand Viertel,val,DSC0416,quarter_suffix_removed,.jpg,1824,1824,3
img_79f8b5fa93f082a3,Finaler Zustand Viertel/_DSC0416_q2.JPG,Finaler Zustand Viertel,val,DSC0416,quarter_suffix_removed,.jpg,1824,1824,3
img_dcb7f16032f932e5,Finaler Zustand Viertel/_DSC0417_q2.JPG,Finaler Zustand Viertel,train,DSC0417,quarter_suffix_removed,.jpg,1824,1824,3
img_94a10bf977ac5e9a,Finaler Zustand Viertel/_DSC0417_q3.JPG,Finaler Zustand Viertel,train,DSC0417,quarter_suffix_removed,.jpg,1824,1824,3
img_51f6a17c87b19cac,Finaler Zustand Viertel/_DSC0417_q4.JPG,Finaler Zustand Viertel,train,DSC0417,quarter_suffix_removed,.jpg,1824,1824,3
img_609e09fa87ec976c,Finaler Zustand Viertel/_DSC0418_q1.JPG,Finaler Zustand Viertel,train,DSC0418,quarter_suffix_removed,.jpg,1824,1824,3
img_ec83622344e2144a,Finaler Zustand Viertel/_DSC0418_q2.JPG,Finaler Zustand Viertel,train,DSC0418,quarter_suffix_removed,.jpg,1824,1824,3
img_149251af589f8c00,Finaler Zustand Viertel/_DSC0418_q4.JPG,Finaler Zustand Viertel,train,DSC0418,quarter_suffix_removed,.jpg,1824,1824,3
img_687d2babf17f13ae,Finaler Zustand Viertel/_DSC0419_q1.JPG,Finaler Zustand Viertel,val,DSC0419,quarter_suffix_removed,.jpg,1824,1824,3
img_bd1e1faf190f9e5d,Finaler Zustand Viertel/_DSC0419_q2.JPG,Finaler Zustand Viertel,val,DSC0419,quarter_suffix_removed,.jpg,1824,1824,3
img_768a9a59fed2573a,Finaler Zustand Viertel/_DSC0419_q4.JPG,Finaler Zustand Viertel,val,DSC0419,quarter_suffix_removed,.jpg,1824,1824,3
img_046e0145ad104856,Finaler Zustand Viertel/_DSC0420_q1.JPG,Finaler Zustand Viertel,train,DSC0420,quarter_suffix_removed,.jpg,1824,1824,3
img_6b4f8059e4f8561a,Finaler Zustand Viertel/_DSC0420_q3.JPG,Finaler Zustand Viertel,train,DSC0420,quarter_suffix_removed,.jpg,1824,1824,3
img_aa649a6dd8f539a3,Finaler Zustand Viertel/_DSC0421_q1.JPG,Finaler Zustand Viertel,train,DSC0421,quarter_suffix_removed,.jpg,1824,1824,3
img_fce9ef49b0a382a2,Finaler Zustand Viertel/_DSC0421_q3.JPG,Finaler Zustand Viertel,train,DSC0421,quarter_suffix_removed,.jpg,1824,1824,3
img_2ad6e513a0da2840,Finaler Zustand Viertel/_DSC0421_q4.JPG,Finaler Zustand Viertel,train,DSC0421,quarter_suffix_removed,.jpg,1824,1824,3
img_1b6d7fe9c1ac1d56,Finaler Zustand Viertel/_DSC0422_q1.JPG,Finaler Zustand Viertel,test,DSC0422,quarter_suffix_removed,.jpg,1824,1824,3
img_9f016ae1468b0b59,Finaler Zustand Viertel/_DSC0422_q2.JPG,Finaler Zustand Viertel,test,DSC0422,quarter_suffix_removed,.jpg,1824,1824,3
img_94bc0074be65fe47,Finaler Zustand Viertel/_DSC0423_q1.JPG,Finaler Zustand Viertel,test,DSC0423,quarter_suffix_removed,.jpg,1824,1824,3
img_c4d5d4c23f007c10,Finaler Zustand Viertel/_DSC0423_q2.JPG,Finaler Zustand Viertel,test,DSC0423,quarter_suffix_removed,.jpg,1824,1824,3
img_443e052b2f6bedc4,Finaler Zustand Viertel/_DSC0423_q3.JPG,Finaler Zustand Viertel,test,DSC0423,quarter_suffix_removed,.jpg,1824,1824,3
img_7e15bf51f3f8052e,Finaler Zustand Viertel/_DSC0425_q2.JPG,Finaler Zustand Viertel,test,DSC0425,quarter_suffix_removed,.jpg,1824,1824,3
img_5c9d6f7ea88933a4,Finaler Zustand Viertel/_DSC0426_q2.JPG,Finaler Zustand Viertel,train,DSC0426,quarter_suffix_removed,.jpg,1824,1824,3
img_e1c45ceecbfaa43a,Finaler Zustand Viertel/_DSC0426_q3.JPG,Finaler Zustand Viertel,train,DSC0426,quarter_suffix_removed,.jpg,1824,1824,3
img_c8bb2235c962febb,Finaler Zustand Viertel/_DSC0427_q1.JPG,Finaler Zustand Viertel,train,DSC0427,quarter_suffix_removed,.jpg,1824,1824,3
img_f392222cde002ed1,Finaler Zustand Viertel/_DSC0427_q2.JPG,Finaler Zustand Viertel,train,DSC0427,quarter_suffix_removed,.jpg,1824,1824,3
img_24f35eb763def22c,Finaler Zustand Viertel/_DSC0427_q3.JPG,Finaler Zustand Viertel,train,DSC0427,quarter_suffix_removed,.jpg,1824,1824,3
img_259ff47ae2c8041b,Finaler Zustand Viertel/_DSC0427_q4.JPG,Finaler Zustand Viertel,train,DSC0427,quarter_suffix_removed,.jpg,1824,1824,3
img_b829c49ac6a6dd87,Finaler Zustand Viertel/_DSC0428_q2.JPG,Finaler Zustand Viertel,train,DSC0428,quarter_suffix_removed,.jpg,1824,1824,3
img_52db0c20eb355cc9,Finaler Zustand Viertel/_DSC0428_q4.JPG,Finaler Zustand Viertel,train,DSC0428,quarter_suffix_removed,.jpg,1824,1824,3
img_739a08751d57c6f3,Finaler Zustand Viertel/_DSC0429_q2.JPG,Finaler Zustand Viertel,val,DSC0429,quarter_suffix_removed,.jpg,1824,1824,3
img_a3feb363cb30f6fc,Finaler Zustand Viertel/_DSC0430_q1.JPG,Finaler Zustand Viertel,train,DSC0430,quarter_suffix_removed,.jpg,1824,1824,3
img_22ace49985c6d5ba,Finaler Zustand Viertel/_DSC0431_q2.JPG,Finaler Zustand Viertel,train,DSC0431,quarter_suffix_removed,.jpg,1824,1824,3
img_e884c0550f6eac76,Finaler Zustand Viertel/_DSC0433_q1.JPG,Finaler Zustand Viertel,train,DSC0433,quarter_suffix_removed,.jpg,1824,1824,3
img_cba5fc4249853cc3,Finaler Zustand Viertel/_DSC0433_q2.JPG,Finaler Zustand Viertel,train,DSC0433,quarter_suffix_removed,.jpg,1824,1824,3
img_2cd9cbb3e27a69f3,Finaler Zustand Viertel/_DSC0433_q3.JPG,Finaler Zustand Viertel,train,DSC0433,quarter_suffix_removed,.jpg,1824,1824,3
img_6b139ee64e66e6d0,Finaler Zustand Viertel/_DSC0434_q1.JPG,Finaler Zustand Viertel,train,DSC0434,quarter_suffix_removed,.jpg,1824,1824,3
img_3e7dd9ffd7f929f6,Finaler Zustand Viertel/_DSC0434_q2.JPG,Finaler Zustand Viertel,train,DSC0434,quarter_suffix_removed,.jpg,1824,1824,3
img_fd7e1b564f065cf0,Finaler Zustand Viertel/_DSC0434_q3.JPG,Finaler Zustand Viertel,train,DSC0434,quarter_suffix_removed,.jpg,1824,1824,3
img_dc9452853475940b,Finaler Zustand Viertel/_DSC0434_q4.JPG,Finaler Zustand Viertel,train,DSC0434,quarter_suffix_removed,.jpg,1824,1824,3
img_9ee26f0ccb70411a,Finaler Zustand Viertel/_DSC0435_q2.JPG,Finaler Zustand Viertel,train,DSC0435,quarter_suffix_removed,.jpg,1824,1824,3
img_77311cfc4bd0046a,Finaler Zustand Viertel/_DSC0435_q3.JPG,Finaler Zustand Viertel,train,DSC0435,quarter_suffix_removed,.jpg,1824,1824,3
img_ce34a7d4c75d5b20,Finaler Zustand Viertel/_DSC0435_q4.JPG,Finaler Zustand Viertel,train,DSC0435,quarter_suffix_removed,.jpg,1824,1824,3
img_6763f45ecc632031,Finaler Zustand Viertel/_DSC1217_q3.JPG,Finaler Zustand Viertel,train,DSC1217,quarter_suffix_removed,.jpg,1824,1824,3
img_2df9fbe8d53ce54f,Finaler Zustand Viertel/_DSC1217_q4.JPG,Finaler Zustand Viertel,train,DSC1217,quarter_suffix_removed,.jpg,1824,1824,3
img_2a1138c2c32054c7,Finaler Zustand Viertel/_DSC1218_q1.JPG,Finaler Zustand Viertel,train,DSC1218,quarter_suffix_removed,.jpg,1824,1824,3
img_203a637b2dfe9806,Finaler Zustand Viertel/_DSC1218_q2.JPG,Finaler Zustand Viertel,train,DSC1218,quarter_suffix_removed,.jpg,1824,1824,3
img_839d9a9ad822fb2e,Finaler Zustand Viertel/_DSC1218_q4.JPG,Finaler Zustand Viertel,train,DSC1218,quarter_suffix_removed,.jpg,1824,1824,3
img_9e91ea4da508ba05,Finaler Zustand Viertel/_DSC1219_q1.JPG,Finaler Zustand Viertel,train,DSC1219,quarter_suffix_removed,.jpg,1824,1824,3
img_37d5b6fad8bac57f,Finaler Zustand Viertel/_DSC1219_q2.JPG,Finaler Zustand Viertel,train,DSC1219,quarter_suffix_removed,.jpg,1824,1824,3
img_1c6a50da8bd62af1,Finaler Zustand Viertel/_DSC1219_q4.JPG,Finaler Zustand Viertel,train,DSC1219,quarter_suffix_removed,.jpg,1824,1824,3
img_b017438f192bea6d,Finaler Zustand Viertel/_DSC1220_q3.JPG,Finaler Zustand Viertel,val,DSC1220,quarter_suffix_removed,.jpg,1824,1824,3
img_094407aeb195d28b,Finaler Zustand Viertel/_DSC1220_q4.JPG,Finaler Zustand Viertel,val,DSC1220,quarter_suffix_removed,.jpg,1824,1824,3
img_6ab1c7b0a2acdab4,Finaler Zustand Viertel/_DSC1221_q3.JPG,Finaler Zustand Viertel,train,DSC1221,quarter_suffix_removed,.jpg,1824,1824,3
img_373a73bcb185d671,Finaler Zustand Viertel/_DSC1221_q4.JPG,Finaler Zustand Viertel,train,DSC1221,quarter_suffix_removed,.jpg,1824,1824,3
img_f5583dd33f26ad90,Finaler Zustand Viertel/_DSC1222_q1.JPG,Finaler Zustand Viertel,train,DSC1222,quarter_suffix_removed,.jpg,1824,1824,3
img_76d569c97c742d43,Finaler Zustand Viertel/_DSC1222_q2.JPG,Finaler Zustand Viertel,train,DSC1222,quarter_suffix_removed,.jpg,1824,1824,3
img_3f3e46acb03a306e,Finaler Zustand Viertel/_DSC1222_q3.JPG,Finaler Zustand Viertel,train,DSC1222,quarter_suffix_removed,.jpg,1824,1824,3
img_906de3ca9e45a916,Finaler Zustand Viertel/_DSC1222_q4.JPG,Finaler Zustand Viertel,train,DSC1222,quarter_suffix_removed,.jpg,1824,1824,3
img_c84431e58093f608,Finaler Zustand Viertel/_DSC1223_q1.JPG,Finaler Zustand Viertel,train,DSC1223,quarter_suffix_removed,.jpg,1824,1824,3
img_e494042a423fb3da,Finaler Zustand Viertel/_DSC1223_q2.JPG,Finaler Zustand Viertel,train,DSC1223,quarter_suffix_removed,.jpg,1824,1824,3
img_c075c1abbc364771,Finaler Zustand Viertel/_DSC1223_q3.JPG,Finaler Zustand Viertel,train,DSC1223,quarter_suffix_removed,.jpg,1824,1824,3
img_7728686f4c36f9cd,Finaler Zustand Viertel/_DSC1223_q4.JPG,Finaler Zustand Viertel,train,DSC1223,quarter_suffix_removed,.jpg,1824,1824,3
img_9e792ef11e70d994,Finaler Zustand Viertel/_DSC1224_q1.JPG,Finaler Zustand Viertel,train,DSC1224,quarter_suffix_removed,.jpg,1824,1824,3
img_ae2c7b2a2dc7ea42,Finaler Zustand Viertel/_DSC1224_q2.JPG,Finaler Zustand Viertel,train,DSC1224,quarter_suffix_removed,.jpg,1824,1824,3
img_ca73beaabc3481a7,Finaler Zustand Viertel/_DSC1224_q3.JPG,Finaler Zustand Viertel,train,DSC1224,quarter_suffix_removed,.jpg,1824,1824,3
img_517508d4bc373d71,Finaler Zustand Viertel/_DSC1224_q4.JPG,Finaler Zustand Viertel,train,DSC1224,quarter_suffix_removed,.jpg,1824,1824,3
img_031b81a81de46c98,Finaler Zustand Viertel/_DSC1225_q3.JPG,Finaler Zustand Viertel,train,DSC1225,quarter_suffix_removed,.jpg,1824,1824,3
img_e422fd855d0966b9,Finaler Zustand Viertel/_DSC1225_q4.JPG,Finaler Zustand Viertel,train,DSC1225,quarter_suffix_removed,.jpg,1824,1824,3
img_e48117f3e3d20cf0,Finaler Zustand Viertel/_DSC1226_q3.JPG,Finaler Zustand Viertel,train,DSC1226,quarter_suffix_removed,.jpg,1824,1824,3
img_93babdc117c35627,Finaler Zustand Viertel/_DSC1227_q1.JPG,Finaler Zustand Viertel,test,DSC1227,quarter_suffix_removed,.jpg,1824,1824,3
img_8b5899c51a08e02c,Finaler Zustand Viertel/_DSC1227_q2.JPG,Finaler Zustand Viertel,test,DSC1227,quarter_suffix_removed,.jpg,1824,1824,3
img_6781d2ca9c78d12f,Finaler Zustand Viertel/_DSC1227_q3.JPG,Finaler Zustand Viertel,test,DSC1227,quarter_suffix_removed,.jpg,1824,1824,3
img_be2237d6d457bc88,Finaler Zustand Viertel/_DSC1227_q4.JPG,Finaler Zustand Viertel,test,DSC1227,quarter_suffix_removed,.jpg,1824,1824,3
img_1a5567b76f89350c,Finaler Zustand Viertel/_DSC1228_q1.JPG,Finaler Zustand Viertel,val,DSC1228,quarter_suffix_removed,.jpg,1824,1824,3
img_bad81b4cac9a5fe4,Finaler Zustand Viertel/_DSC1228_q2.JPG,Finaler Zustand Viertel,val,DSC1228,quarter_suffix_removed,.jpg,1824,1824,3
img_13eb492e1ef6c309,Finaler Zustand Viertel/_DSC1228_q3.JPG,Finaler Zustand Viertel,val,DSC1228,quarter_suffix_removed,.jpg,1824,1824,3
img_47ffd724693fa903,Finaler Zustand Viertel/_DSC1228_q4.JPG,Finaler Zustand Viertel,val,DSC1228,quarter_suffix_removed,.jpg,1824,1824,3
img_8ca2a8eb615ea7a8,Finaler Zustand Viertel/_DSC1229_q1.JPG,Finaler Zustand Viertel,train,DSC1229,quarter_suffix_removed,.jpg,1824,1824,3
img_46ccd05f7de2f08d,Finaler Zustand Viertel/_DSC1229_q4.JPG,Finaler Zustand Viertel,train,DSC1229,quarter_suffix_removed,.jpg,1824,1824,3
img_41cc2d26ba512e5e,Finaler Zustand Viertel/_DSC1230_q1.JPG,Finaler Zustand Viertel,train,DSC1230,quarter_suffix_removed,.jpg,1824,1824,3
img_ee0bd8a9af9c989e,Finaler Zustand Viertel/_DSC1230_q3.JPG,Finaler Zustand Viertel,train,DSC1230,quarter_suffix_removed,.jpg,1824,1824,3
img_f9a889ebb967e03d,Finaler Zustand Viertel/_DSC1231_q1.JPG,Finaler Zustand Viertel,train,DSC1231,quarter_suffix_removed,.jpg,1824,1824,3
img_0d4b135b5ac2b28c,Finaler Zustand Viertel/_DSC1231_q2.JPG,Finaler Zustand Viertel,train,DSC1231,quarter_suffix_removed,.jpg,1824,1824,3
img_9c12efe820bfda90,Finaler Zustand Viertel/_DSC1234_q1.JPG,Finaler Zustand Viertel,train,DSC1234,quarter_suffix_removed,.jpg,1824,1824,3
img_586186c7f8b085f0,Finaler Zustand Viertel/_DSC1234_q2.JPG,Finaler Zustand Viertel,train,DSC1234,quarter_suffix_removed,.jpg,1824,1824,3
img_215322bd4e785155,Finaler Zustand Viertel/_DSC1234_q3.JPG,Finaler Zustand Viertel,train,DSC1234,quarter_suffix_removed,.jpg,1824,1824,3
img_41d9a1d2ffd9acc7,Finaler Zustand Viertel/_DSC1234_q4.JPG,Finaler Zustand Viertel,train,DSC1234,quarter_suffix_removed,.jpg,1824,1824,3
img_4e4e56266ef83911,Finaler Zustand Viertel/_DSC1235_q1.JPG,Finaler Zustand Viertel,train,DSC1235,quarter_suffix_removed,.jpg,1824,1824,3
img_95a6c123ac49032e,Finaler Zustand Viertel/_DSC1235_q2.JPG,Finaler Zustand Viertel,train,DSC1235,quarter_suffix_removed,.jpg,1824,1824,3
img_5af10a09207e8311,Finaler Zustand Viertel/_DSC1235_q3.JPG,Finaler Zustand Viertel,train,DSC1235,quarter_suffix_removed,.jpg,1824,1824,3
img_7f049643b6f5c356,Finaler Zustand Viertel/_DSC1235_q4.JPG,Finaler Zustand Viertel,train,DSC1235,quarter_suffix_removed,.jpg,1824,1824,3
img_93f3dbbfc5d923b2,Finaler Zustand Viertel/_DSC1236_q2.JPG,Finaler Zustand Viertel,val,DSC1236,quarter_suffix_removed,.jpg,1824,1824,3
img_3dfc7ac142026d09,Finaler Zustand Viertel/_DSC1236_q3.JPG,Finaler Zustand Viertel,val,DSC1236,quarter_suffix_removed,.jpg,1824,1824,3
img_5456bcb8fd53f4a5,Finaler Zustand Viertel/_DSC1236_q4.JPG,Finaler Zustand Viertel,val,DSC1236,quarter_suffix_removed,.jpg,1824,1824,3
img_5cc69ba1ad9e6dc7,Finaler Zustand Viertel/_DSC1237_q1.JPG,Finaler Zustand Viertel,train,DSC1237,quarter_suffix_removed,.jpg,1824,1824,3
img_6d581f0928152caa,Finaler Zustand Viertel/_DSC1237_q2.JPG,Finaler Zustand Viertel,train,DSC1237,quarter_suffix_removed,.jpg,1824,1824,3
